smiles,logp,reward,episode
Cc1ccc(OC(Br)(Br)I)c2nc(NC(=O)c3cccc(NS(=O)(=O)c4ccccc4)c3)sc12,6.872720000000003,7.474282500000003,3274
C[C@@H](NC(=O)c1csc(-c2ccc(OC(I)(I)I)cc2)n1)c1ccc(F)c(F)c1,6.874400000000002,7.472614285714288,3903
Cc1c(C(=O)Nc2ccccc2OC(I)(I)I)sc(NC(=O)c2ccc(F)cc2)c1C#N,6.867000000000002,7.47044827586207,2636
CC(C)[C@H](NC(=O)c1ccccc1C(Br)(I)I)C(=O)N1CCC(c2nc3ccccc3s2)CC1,6.832100000000005,7.449287500000005,2575
O=C(Nc1ccc(Cc2nc3ccccc3s2)cc1)c1ccccc1S(=O)(=O)C(I)(I)I,6.829400000000003,7.429400000000003,3406
C[C@@H](N[C@@H](CCOC(Br)(Br)Br)c1ccc(Cl)cc1)c1nc2ccccc2n1C,6.821300000000004,7.423151851851856,3546
CN(CC[C@@H]1CCCCO1)C(=O)c1ccc2nc(-c3cccc(OC(I)(I)I)c3)oc2c1,6.821100000000005,7.4019823529411815,4955
CC(C)SC1=NSC2=NC(=O)/C(=C\c3ccc(-c4ccc(OC(Br)(Br)I)cc4[N+](=O)[O-])o3)C(=N)N21,6.787970000000003,7.3723855844155874,4728
O=C(CCC(=O)c1ccc(C(I)(I)I)cc1)Nc1cc(Cl)c(O)c(Cl)c1,6.715900000000003,7.363627272727276,2420
COc1cccc([C@H](C)N(CC(I)(I)I)C(=O)NCc2cc(Br)cs2)c1,6.7508000000000035,7.354248275862073,1433
Cc1cc(O[C@H](C)C(=O)NCc2ccc(N3CCCC3)cc2)cc(C(I)(I)I)c1Cl,6.747620000000005,7.336905714285719,2634
C[C@@H](NC(=O)c1csc(-c2ccc(OC(Cl)(I)I)cc2)n1)c1ccc(F)c(F)c1,6.678200000000002,7.296844067796612,3789
Cc1ccccc1-n1c(C)nnc1SCC(=O)Nc1cc(Cl)ccc1C(I)(I)I,6.683640000000002,7.287088275862072,4905
Nc1ccc(SCc2cc(Cl)ccc2OC(I)(I)I)c(F)c1,6.648700000000002,7.286997872340427,4777
IC(I)(I)Oc1ccc(-c2nnc(-c3cc4ccccc4[nH]3)s2)cc1,6.648500000000001,7.281833333333335,4088
C[C@H](NC(=O)c1ccccc1-c1ccc(C(F)(F)F)cc1)c1nc(C(I)(I)I)no1,6.661700000000002,7.279881818181821,4513
Cc1ccc(Cl)cc1-n1ncc2c(NCc3ccc(OC(I)(I)I)cc3)ncnc21,6.684520000000003,7.277740338983054,3231
O=C(Nc1ccc(Cl)cc1)Nc1nnc(COc2ccccc2CC=C(I)I)s1,6.668400000000003,7.27009491525424,2556
CC1(C)CC(=O)C2=C(C1)N(c1ccccc1)C(N)=C(C(=O)OCC(I)(I)I)[C@@H]2c1cccs1,6.667400000000004,7.254701587301591,1792
COc1cc(Nc2nc3ccc(C)cc3s2)ccc1OC(I)(I)I,6.652020000000002,7.240908888888891,2087
CC(I)(I)c1nc(Oc2cccnc2)c2c(-c3ccccc3)csc2n1,6.588300000000003,7.222915384615388,4917
CC(C)n1ccc2c(NC(=O)Cc3nn(C(C)C(I)(I)I)c(=O)c4ccccc34)cccc21,6.633100000000004,7.219306896551728,3775
COc1cc(Nc2nc3ccc(C)cc3s2)ccc1OC(Br)(I)I,6.611920000000002,7.209746086956524,1785
Cc1ccc(-c2nc(C(=O)OCC(=O)c3cc(F)ccc3OC(I)(I)I)cs2)cc1,6.592420000000003,7.1872475862069,2457
Cc1ccc(-c2nc(C(=O)OCC(=O)c3cc(F)ccc3OC(Br)(I)I)cs2)cc1,6.5523200000000035,7.1540149152542405,3905
Cc1cc(OCCCOc2ccc(/C=C3\SC(=S)N(C)C3=O)cc2)ccc1C(I)I,6.542520000000004,7.153631111111115,4034
Cc1cc2c(cc1C(I)(I)I)nc([C@@H](C)O)n2Cc1ccccc1Cl,6.515020000000004,7.127264897959188,2629
O=C1c2[nH]nc(-c3cc(Cl)ccc3O)c2[C@H](c2cccc(OCCC(I)I)c2)N1Cc1cccnc1,6.541100000000005,7.125515584415589,2250
Cn1cc(/C=C/C(=O)N2CC[C@@H](c3ccccc3OC(I)(I)I)C2)c2ccccc21,6.5027000000000035,7.102700000000003,1191
Cc1ccc(COc2ccc([C@H]3C4=C(CC(C)(C)CC4=O)Nc4nnnn43)cc2OC(I)(I)I)cc1,6.513720000000005,7.100676521739135,3179
O=C(Nc1ccc(C(I)(I)I)s1)N[C@H]1CCOc2c(Cl)cccc21,6.462100000000002,7.096028571428573,1872
O=C1c2[nH]nc(-c3cc(Cl)ccc3O)c2[C@H](c2cccc(OCCC(Br)I)c2)N1Cc1cccnc1,6.501000000000005,7.095936708860764,3944
Cc1sc(NC(=O)[C@H](C)Sc2nnc3cc(C)c4ccccc4n23)nc1C(I)(I)I,6.490440000000003,7.093614603174606,3240
Cn1cc(/C=C/C(=O)N2CC[C@@H](c3ccccc3OC(Br)(I)I)C2)c2ccccc21,6.462600000000004,7.069157377049184,2462
CC(CCNC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)C(I)(I)I,6.472400000000004,7.063309090909095,1522
CN(C(=O)COC(=O)c1oc2ccc(Br)cc2c1C(I)(I)I)C1(C#N)CCCCC1,6.452280000000004,7.055454603174606,2622
COc1cc([C@@H](C)NC(=O)N(C)[C@H](C)c2ccccc2)ccc1OC(I)(I)I,6.453900000000004,7.047650000000004,2609
BrC(I)c1nc(Oc2cccnc2)c2c(-c3ccccc3)csc2n1,6.374100000000003,7.03150740740741,4346
CC(CCNC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)C(Br)(I)I,6.432300000000004,7.03051428571429,4517
Cc1ccc(COc2ccc([C@H]3C4=C(CC(C)(C)CC4=O)Nc4nnnn43)cc2OC(Br)(Br)I)cc1,6.433520000000005,7.0263771428571475,2818
Cc1sc(NC(=O)[C@H](C)Sc2nnc3cc(C)c4ccccc4n23)nc1C(Br)(Br)I,6.410240000000003,7.019615000000003,4123
COc1cc([C@@H](C)NC(=O)N(C)[C@H](C)c2ccccc2)ccc1OC(Br)(I)I,6.413800000000005,7.015840816326535,2638
CN(C(=O)COC(=O)c1oc2ccc(Br)cc2c1C(Br)(I)I)C1(C#N)CCCCC1,6.412180000000004,7.015354603174607,3650
Cc1c(C(=O)COC(=O)c2cc(Cl)c3c(c2)OCCCO3)cc(C(I)(I)I)n1C1CC1,6.401120000000004,7.004294603174607,4020
O=C(Nc1ncc(C(I)(I)I)s1)c1ccn(COc2c(Cl)cccc2Cl)n1,6.350500000000002,6.982078947368423,4834
Fc1ccc2c(c1)CC[C@@H]2N[C@@H](COC(I)(I)I)c1ccc(F)c(F)c1,6.355000000000003,6.977641509433965,2571
COc1cc([C@@H](C)NC(=O)N(C)[C@H](C)c2ccccc2)ccc1OC(Br)(Br)I,6.373700000000005,6.975740816326535,4067
CC(=O)c1ccc(SCC(=O)Nc2ccc(OC(I)(I)I)c(C)c2)c(F)c1,6.362620000000002,6.973731111111113,4312
CC(C)Oc1ccc([C@@H](C)NC(=O)c2cc3c(C(I)(I)I)nn(C)c3s2)cc1,6.328300000000004,6.951107017543864,1914
Cc1cc(C)c([C@@H](O)[C@@]2(C#N)CC[C@@H](CC(I)(I)I)C2)c(C)c1,6.3042400000000045,6.93189957446809,1152
CC1(C)C[C@H](OC[C@@H]2CSc3ccccc32)C[C@H](C(I)I)C1,6.2835000000000045,6.923500000000004,4847
Cc1cc(C(P)(Br)Br)c(C)cc1-c1csc(NC(=O)CSc2nnc(-c3ccco3)n2C)n1,6.3214400000000035,6.908396521739134,4292
Cc1ccnc(Cl)c1OCc1csc(-c2cccc(OC(I)I)c2)n1,6.278320000000003,6.887410909090912,1985
CC(c1nnc([N-]S(=O)(=O)/C=C/c2ccc(Cl)cc2)s1)C(I)(I)I,6.259700000000002,6.874283333333335,1812
Cc1c(C(I)(I)I)sc2nc(S[C@H](C(=O)NC3CC3)c3ccc(F)cc3)nc(N)c12,6.248320000000002,6.851494603174605,1502
CN1C(=O)/C(=C\c2ccc(C(=O)Nc3nnc(CC(C)(I)C(Br)(Br)Br)s3)cc2)SC1=S,6.196100000000003,6.840039393939397,2234
Cc1cc(C(I)(I)I)cc2oc(=O)cc(CNC(=O)c3ccccc3Br)c12,6.209220000000003,6.820331111111114,1075
COc1ccc(N2C(=O)/C(=C/c3ccc(OCC=C(I)I)cc3)SC2=S)c(OC)c1,6.199800000000005,6.809969491525429,4319
CC(C)n1c([C@H](C)[NH2+][C@@H]2CCCc3nc(C(I)(I)I)sc32)nc2ccccc21,6.191000000000004,6.803068965517245,3034
Cc1noc(C)c1[C@@H](CC(I)(I)I)NC(=O)N1CCC(OCc2ccccc2F)CC1,6.211340000000005,6.802249090909096,2658
Cc1ccc(-c2cc(C(=O)Nc3nnc(SCCC(I)(I)I)s3)no2)cc1,6.194820000000003,6.801962857142859,3731
Cc1noc(C)c1[C@@H](C)NC(=O)N1CCC[C@H]1c1ccc(OCC(Br)(I)I)cc1,6.196640000000005,6.798202500000005,2009
Cc1ccc(OC(I)I)c2nc(NC(=O)c3cccc(NS(=O)(=O)c4ccccc4)c3)sc12,6.190220000000003,6.785458095238098,3106
Cc1ccc(C)c(NC(=S)N2CCC(NC(=O)c3cccc(OC(I)(I)I)c3)CC2)c1,6.189740000000004,6.781406666666671,731
CSc1ccc([C@@H](CC(=O)OC(I)(I)I)NC(=O)c2cc(F)ccc2C)cc1,6.176720000000003,6.771059622641513,1992
Cc1ccc(-c2cc(C(=O)Nc3nnc(SCCC(Br)(I)I)s3)no2)cc1,6.154720000000003,6.768755087719301,3897
O=S1(=O)CC[C@@H](c2nnc(SCc3ccccc3Oc3ccccc3)n2C(I)(I)I)C1,6.1376000000000035,6.760550819672135,2516
Cc1ccc(C)c(NC(=S)N2CCC(NC(=O)c3cccc(OC(Br)(I)I)c3)CC2)c1,6.149640000000004,6.754478709677423,3596
Cc1ccccc1-n1c(C)nnc1SCC(=O)Nc1cc(Cl)ccc1C(I)I,6.136940000000002,6.74038827586207,4200
Cc1cc(=O)n([C@H](C)C(=O)Nc2cccc(C(=O)C(I)(I)I)c2)c2c1c(C)nn2-c1ccccc1,6.145240000000004,6.733949677419359,1727
CSc1ccc([C@@H](CC(=O)OC(Br)(I)I)NC(=O)c2cc(F)ccc2C)cc1,6.136620000000003,6.730959622641513,2874
Clc1ccc(-c2nnc(CSc3nc(CI)nc4sc5c(c34)CCC5)o2)cc1,6.110700000000003,6.717257377049183,1762
Cc1cccc(-c2nc3ccccc3c(=O)n2NCc2cccc(OC(I)(I)I)c2O)c1,6.1163200000000035,6.716320000000003,3892
Cc1noc(C)c1[C@@H](C)NC(=O)N1CCC[C@H]1c1ccc(OCC(Br)(Br)Br)cc1,6.116440000000005,6.70514967741936,1989
Cc1ccc(NC(=O)c2cc(=O)c3cc(C(I)(I)I)ccc3o2)cc1C,6.077440000000003,6.702440000000003,1101
Cc1cc(C(I)(I)I)nc(-n2nc(C)cc2NC(=O)c2cccc3ccccc23)n1,6.099940000000003,6.697979215686277,2395
O=C(CCc1ccccc1OC(I)(I)I)Nc1nc(-c2ccccn2)cs1,6.071500000000003,6.687571428571432,3540
COc1cc(OC(Br)(I)I)ccc1/C=C/C(=O)N1CCC[C@H]1c1ccc2c(c1)OCCO2,6.0983000000000045,6.6842375000000045,2133
Clc1ccc(-c2nnc(CSc3nc(CBr)nc4sc5c(c34)CCC5)o2)cc1,6.070600000000002,6.683503225806454,4881
Cc1c(C(=O)Nc2ccccc2OC(Br)I)sc(NC(=O)c2ccc(F)cc2)c1C#N,6.064200000000002,6.674369491525426,2860
O=C(NCCC[C@@H]1CCCC[C@H]1O)N[C@H](c1ccc(Cl)s1)C(I)(I)I,6.031900000000004,6.663478947368425,3889
Cc1cc(C[C@H](C)N[C@H](CC(I)(I)I)c2ccc(Cl)s2)[nH]n1,6.043820000000003,6.661467058823533,2421
CN(C(=O)c1cccc(NC(=O)C2CCCC2)c1)[C@H](c1nccs1)C(I)(I)I,6.043900000000004,6.65865409836066,3756
Cc1ccc(NC(=O)NNc2nc3ccccc3s2)c(OC(I)(I)I)c1,6.048420000000002,6.657510909090911,1131
Cc1ccc(-n2ncc3c2NC(=O)C[C@@H]3c2ccc(C(I)(I)I)cc2)cc1,6.070120000000003,6.655226382978726,2578
COc1cc(OC(Br)(Br)I)ccc1/C=C/C(=O)N1CCC[C@H]1c1ccc2c(c1)OCCO2,6.058200000000005,6.644137500000005,1579
COc1cc(-c2cc(C(=O)N3CCC3)c3ccccc3n2)ccc1OC(I)(I)I,6.051400000000004,6.634733333333337,2917
Cc1cc(C[C@H](C)N[C@H](CC(Br)(I)I)c2ccc(Cl)s2)[nH]n1,6.003720000000003,6.628720000000003,1982
CN(C(=O)c1cccc(NC(=O)C2CCCC2)c1)[C@H](c1nccs1)C(Br)(I)I,6.0038000000000045,6.6247677419354885,4746
Cc1cc2cc(CC(I)(I)I)ccc2nc1SCC(=O)Nc1ccc(S(=O)(=O)N(C)C)cc1,6.025620000000004,6.623980655737709,641
Cc1sc(NC(=O)C2CCN(C(=O)c3ccc(F)cc3)CC2)c(C#N)c1CC(Br)(I)I,6.019400000000004,6.6225746031746064,4690
CC(C)(C)c1noc([C@@H]([NH2+][C@@H]2CCCOc3c2ccc2ccccc32)C(I)(I)I)n1,5.997500000000004,6.605833333333337,3880
COc1cc(-c2cc(C(=O)N3CCC3)c3ccccc3n2)ccc1OC(Br)(I)I,6.011300000000004,6.602209090909095,3988
Cc1cc(C(Br)I)ccc1NC(=O)C1CCN(C(=O)c2ccccc2Cl)CC1,5.967820000000004,6.601748571428575,3367
COc1cc(OC(Br)(Br)Br)ccc1/C=C/C(=O)N1CCC[C@H]1c1ccc2c(c1)OCCO2,6.018100000000005,6.590680645161295,4024
Cc1ccc(NC(=O)NNc2nc3ccccc3s2)c(OC(Br)(Br)I)c1,5.968220000000001,6.58429142857143,3262
COc1ccc(N2C[C@@H](C(=O)Nc3ccc4c(ccn4CCC(I)(I)I)c3)CC2=O)cc1,5.990400000000004,6.584150000000004,3761
Cc1cc2cc(CC(Br)(I)I)ccc2nc1SCC(=O)Nc1ccc(S(=O)(=O)N(C)C)cc1,5.985520000000005,6.583880655737709,4181
Cc1sc(NC(=O)C2CCN(C(=O)c3ccc(F)cc3)CC2)c(C#N)c1CC(Br)(Br)I,5.979300000000004,6.582474603174607,2292
Cc1ccc([C@H](C)NC(=O)Nc2cccc(C(=O)NC(I)(I)I)c2C)cc1F,5.971340000000003,6.582451111111114,2707
CN(C(=O)c1cccc(NC(=O)C2CCCC2)c1)[C@H](c1nccs1)C(Br)(Br)I,5.963700000000005,6.578454098360661,4791
CC(C)(C)c1noc([C@@H]([NH2+][C@@H]2CCCOc3c2ccc2ccccc32)C(Br)(I)I)n1,5.957400000000004,6.57215409836066,4916
CN(c1ccccc1OC(Br)(I)I)S(=O)(=O)c1cccc2ccccc12,5.919900000000003,6.5710627906976775,2764
Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc(C)c(C(=O)C(I)(I)I)s2)cc1,5.954540000000003,6.56168285714286,4284
CN(C(=O)NCCCn1ccc2ccccc21)[C@H](c1ccc(-n2cncn2)cc1)C(I)(I)I,5.953600000000004,6.559660606060611,3965
COc1ccc(-c2cn[nH]c2-c2ccc(OCC(C)=C(I)I)cc2O)cc1OC,5.946800000000003,6.5558909090909125,2211
CC(Br)(I)C(C)(C)c1ccc(C(=O)Nc2ncc(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)s2)cc1,5.960100000000003,6.551009090909094,2688
COC(=O)C1=C(C)Nc2nc(SCCCC(I)(I)I)nn2[C@H]1c1sccc1C,5.9410200000000035,6.536258095238098,1764
Cc1cc(C(I)(I)I)ccc1NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12,5.9433200000000035,6.5356276923076955,2119
CC1CCN(c2cc(NC(=O)Nc3ccc(C(I)(I)I)c(F)c3)ncn2)CC1,5.911300000000003,6.531989655172417,4831
CN(c1ccccc1OC(Br)(Br)I)S(=O)(=O)c1cccc2ccccc12,5.879800000000003,6.530962790697678,4487
Cc1c(/C=C2\C(=O)NC(=O)N(c3ccc(Cl)cc3)C2=O)cc(C(I)(I)I)n1-c1ccncc1,5.915820000000002,6.5298550877193,1929
C[C@H](CC(=O)N[C@@H]1CC=CCC1)c1ccc(CC(I)(I)I)cc1,5.906400000000004,6.5288489795918405,4996
CCc1ccc(CC(I)(I)I)cc1[C@H](NC)C(F)(F)C(F)F,5.911200000000003,6.5237000000000025,2590
COc1ccc(-c2cn[nH]c2-c2ccc(OCC(C)=C(Br)I)cc2O)cc1OC,5.906700000000003,6.522771428571432,4589
O=C(/C=C/c1ccccc1Cl)Nc1nc(C(I)(I)I)cs1,5.863700000000001,6.516761224489796,3718
CC(=O)c1ccc(SCC(=O)Nc2ccc(OC(F)(I)I)c(C)c2)c(F)c1,5.897120000000002,6.51530181818182,2746
O=C(NC1(c2noc(C(I)(I)I)n2)CCCC1)c1ccc2ccc(Cl)cc2n1,5.885800000000002,6.513072727272729,4399
CN(C(=O)COC(=O)c1oc2ccc(Br)cc2c1C(I)I)C1(C#N)CCCCC1,5.905580000000004,6.502354193548391,4695
Cc1cc(C(Br)(I)I)ccc1NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12,5.903220000000004,6.501704848484852,3145
O=C(Nc1ccc(Cl)cc1)Nc1nnc(COc2ccccc2CC=CI)s1,5.905700000000002,6.500527586206899,1753
CC(C)Oc1ccc(/C=C2\SC(=O)N(CC=C(I)I)C2=O)cc1Cl,5.874900000000003,6.493081818181821,2406
Cc1ccc(CN2C[C@H](C(=O)N[C@@H](CC(I)(I)I)c3ccc(C)cc3)CC2=O)cc1,5.8583400000000045,6.471547547169816,3454
O=C1[C@@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccc(Cl)cc3)N2C(=O)CN1CCC(I)(I)I,5.855100000000003,6.459938709677422,2930
O=C(Cc1cccc(F)c1F)N[C@@H](c1nc(-c2cccnc2)cs1)C(I)(I)I,5.842100000000002,6.458766666666668,3352
N#C[C@]1(NCCC(I)(I)I)CC[C@H](SC2CCCCC2)C1,5.805680000000004,6.453407272727277,4585
CC(C)n1ncc2c(C(=O)NCC#Cc3ccccc3)cc(C(C)C(I)(I)I)nc21,5.856000000000004,6.450827586206901,4968
Cc1cc2cc(CC(Cl)(I)I)ccc2nc1SCC(=O)Nc1ccc(S(=O)(=O)N(C)C)cc1,5.829420000000004,6.440531111111115,4621
C[C@@H]1C[C@H](c2ccc(F)cc2)CN1C(=O)c1cc(NC(=O)CC(I)(I)I)ccc1O,5.836900000000004,6.440348275862073,2919
Cc1ccc(CN2C[C@H](C(=O)N[C@@H](CC(Br)(I)I)c3ccc(C)cc3)CC2=O)cc1,5.818240000000005,6.438610370370375,4233
Cc1noc(C)c1[C@@H](C)NC(=O)N1CCC[C@H]1c1ccc(OCC(C)(Br)I)cc1,5.824040000000005,6.431732307692313,266
O=C(COc1ccc(C(I)I)cc1)Oc1ccc(C(=O)Nc2ccccc2)cc1,5.791900000000003,6.422334782608698,3663
C[C@H](NC(=O)[C@H](C)c1cccs1)c1sc(-c2ccccc2)nc1CI,5.787500000000003,6.417129629629633,1767
CC(CCOc1cccc([C@H]2c3c(-c4ccccc4O)n[nH]c3C(=O)N2[C@@H]2CCS(=O)(=O)C2)c1)C(Br)(I)I,5.838300000000005,6.415223076923081,3220
COc1cc(CNC(=O)c2c(N3CCCC3=O)c3cc(C)ccc3n2C)ccc1OC(I)(I)I,5.8472200000000045,6.408758461538466,451
CC(C)Oc1ccc([C@@H](C)NC(=O)c2cc3c(C(I)I)nn(C)c3s2)cc1,5.781600000000004,6.3976714285714325,4170
COc1cc(/C=C2/SC(=O)N(CC(=O)Nc3ccc(F)cc3)C2=O)ccc1OC(I)(I)I,5.804400000000002,6.379400000000002,3135
COc1cc(CNC(=O)c2c(N3CCCC3=O)c3cc(C)ccc3n2C)ccc1OC(Br)(I)I,5.807120000000005,6.375301818181823,3489
CC(C)Oc1ccc([C@@H](C)NC(=O)c2cc3c(C(Br)I)nn(C)c3s2)cc1,5.741500000000004,6.37081034482759,445
Cc1nn(-c2ccc(F)cc2)c(C)c1CNc1cc(C(N)=O)ccc1C(I)(I)I,5.754540000000003,6.368575087719301,2373
O=C(OC(I)(I)I)c1ccc(-c2ccc(/C=N\Nc3ccc([N+](=O)[O-])cn3)o2)cc1,5.768900000000001,6.367260655737706,2470
Cc1cccc(CN2CCO[C@@H](c3nc(C(I)(I)I)cs3)C2)c1C,5.748740000000003,6.3669218181818215,2659
COC(=O)C1=C(C)Nc2nc(SCCCC(Cl)(I)I)nn2[C@H]1c1sccc1C,5.744820000000003,6.352512307692311,3791
CC(Cc1nnc(NC(=O)c2ccc(/C=C3/SC(=S)N(C)C3=O)cc2)s1)C(I)(I)I,5.758800000000003,6.347509677419358,3549
COc1cc(/C=C2/SC(=O)N(CC(=O)Nc3ccc(F)cc3)C2=O)ccc1OC(Br)(I)I,5.764300000000002,6.346267213114756,1573
COc1ccc(OC)c(-c2cc(-c3ccc(OC(I)(I)I)cc3)nc3ncnn23)c1,5.770600000000003,6.34351666666667,2660
Cn1cc(/C=C/C(=O)N2CC[C@@H](c3ccccc3OC(I)I)C2)c2ccccc21,5.740000000000004,6.340000000000003,690
C[C@H]1CCc2nc(NC(=O)CCCS(=O)(=O)c3ccc(OC(I)(I)I)cc3)sc2C1,5.755600000000004,6.336245161290327,4592
Cc1cccc(CN2CCO[C@@H](c3nc(C(Br)(I)I)cs3)C2)c1C,5.7086400000000035,6.3336400000000035,3780
Cc1cc(OCCCSc2nccn2C)ccc1C(I)(I)I,5.705020000000004,6.332679574468089,3026
O=C(Nc1ccc(F)c(NC(=O)C(I)(I)I)c1)c1ccc(Cl)s1,5.690200000000001,6.328497872340426,3613
Cc1c(C(I)(I)I)noc1-c1cc(=O)n(CC(=O)NCc2cccs2)nc1-c1cccs1,5.7284200000000025,6.326904848484851,3462
CC(C)(C)[C@H](NC(=O)Nc1cccc(OCc2cccc(C(I)(I)I)c2)c1)C(N)=O,5.7024000000000035,6.316435087719301,2365
Cc1cccc(C2=CCN(C(=O)c3csc(NC(I)(I)I)n3)CC2)c1,5.709220000000003,6.31448315789474,4952
Cc1ccccc1-c1cc(NC(=O)Cc2ccc(C(I)(I)I)c(O)c2)n(C)n1,5.697620000000003,6.308731111111114,1161
Cc1cc(OCCCSc2nccn2C)ccc1C(Br)(I)I,5.664920000000003,6.30033666666667,4180
CS(=O)(=O)Nc1cccc(NC(=O)c2cnn(-c3ccc(Br)cc3)c2C(I)(I)I)c1,5.673900000000002,6.296707017543862,4904
O=C(Cc1nc(-c2cccc(Br)c2)cs1)Nc1ccc(CI)cc1,5.688800000000002,6.294569230769233,3320
C[C@H]1Cc2cc(S(=O)(=O)NCCC(=O)Nc3nc4ccc(C(I)(I)I)cc4s3)ccc2N1C(=O)C1CC1,5.706300000000004,6.294137837837842,2941
Cc1cccc(CN2CCO[C@@H](c3nc(C(Br)(Br)I)cs3)C2)c1C,5.668540000000004,6.293540000000004,4121
C[C@H](NC(=O)c1cnc2ccc(C(I)(I)I)cn12)c1nc(C2CCCCC2)no1,5.671300000000004,6.282411111111115,3734
CC(C)[C@H](Sc1ncnc2ccsc12)C(=O)N[C@@H](C)CC(I)(I)I,5.6616000000000035,6.274807547169814,2199
Cc1c(NC(=O)CN(c2ccccc2F)C2CCCC2)c(C(I)(I)I)nn1C,5.670620000000004,6.2740682758620725,3433
N#Cc1ccc(OC(=O)[C@@H]2CC(c3ccc(Cl)s3)=NO2)c(OC(I)(I)I)c1,5.666880000000002,6.271718709677421,3441
CC(Cc1nnc(NC(=O)c2ccc(/C=C3/SC(=S)N(C)C3=O)cc2)s1)C(Br)(Br)I,5.678600000000003,6.267309677419358,4531
Cc1cc(OCCCSc2nccn2C)ccc1C(Br)(Br)I,5.624820000000004,6.260236666666671,3391
Fc1ccc(/C=N/OCCCc2csc(C(Br)(Br)I)n2)cc1,5.600600000000003,6.257462745098042,4642
IC(I)(I)c1cccc(C2(CNc3ncccn3)CCC2)c1,5.425700000000003,6.250261403508775,2856
Cc1cccc(C(I)(I)I)c1NC(=O)CN(C)C(=O)[C@@H](NC(=O)Nc1ccccc1)C(C)C,5.653520000000005,6.246112592592597,1506
Cc1cc2cc(CC(Cl)(Cl)I)ccc2nc1SCC(=O)Nc1ccc(S(=O)(=O)N(C)C)cc1,5.633220000000004,6.244331111111115,3982
O=C1OCC[C@@H]1Sc1nnc(-c2ccc(OC(I)(I)I)cc2)n1-c1ccccc1,5.637000000000002,6.244142857142859,1743
CN(C(=O)[C@H]1CSCN1C(=O)/C=C/c1cc(C(F)(F)F)ccc1Cl)C(I)(I)I,5.648200000000003,6.234406896551727,3359
O=C(NCc1noc(-c2ccc(OC(I)(I)I)cc2)n1)c1ccccc1Cl,5.615100000000002,6.2262111111111125,3707
COc1cc(NC(=O)N[C@@H](C)c2nc(C)cs2)ccc1OC(I)(I)I,5.637920000000003,6.224458461538465,3661
CC(C)NC(=O)c1ccc(NC(=O)N2CCSC(C)(C)C2)cc1C(I)(I)I,5.599400000000005,6.222207017543864,1380
Cc1cc(Cl)cc2c1OCCC[C@H]2[NH2+]Cc1cc(OC(I)(I)I)ccc1O,5.626420000000003,6.2212475862069,1938
