smiles,logp,reward,episode
Cc1cc(C)c([C@@H](O)[C@@]2(C#N)CC[C@@H](CC(Br)(Br)Br)C2)c(C)c1,6.183940000000005,6.80350521739131,3468
Cc1noc(C)c1[C@@H](C)NC(=O)N1CCC[C@H]1c1ccc(OCC(Br)(I)I)cc1,6.196640000000005,6.798202500000005,2642
O=C(COc1ccccc1-c1nc(-c2cccc(C(Br)I)c2)no1)Nc1ccc([N+](=O)[O-])cc1,6.157800000000004,6.773742028985511,4815
Cn1c(SCC(=O)N[C@H](c2ccccc2)C(I)(I)I)nnc1-c1ccc(Br)cc1,6.153000000000003,6.769071428571432,4119
Cc1ccc(-c2cc(C(=O)Nc3nnc(SCCC(Br)(I)I)s3)no2)cc1,6.154720000000002,6.7687550877193,3820
Cc1cccc(-c2nc3cc4cc-4c3c(=O)n2NCc2cccc(OC(Br)(I)I)c2O)c1,6.056620000000003,6.7637628571428605,4067
CN(Cc1ccc(Cl)s1)C(=O)c1ccc(OCc2cscn2)c(OC(Br)Br)c1,6.161400000000003,6.75817419354839,3671
Cc1cc(O[C@H](C)C(=O)NCc2ccc(N3CCCC3)cc2)cc(C(Br)I)c1Cl,6.160820000000005,6.75731122807018,3529
O=C(Nc1ccc(Cl)c(C(=O)NC(Br)(Br)Br)c1)N[C@H](c1ccccc1)C1CC1,6.138600000000003,6.751807547169815,2014
CC(=O)c1ccc(NC(=O)C(I)(I)I)c(OCc2ccc(Br)cc2)c1,6.128000000000003,6.745021276595748,2159
Cn1c(SCC(=O)N[C@H](c2ccccc2)C(Br)(I)I)nnc1-c1ccc(Br)cc1,6.112900000000002,6.728971428571431,1127
O=S1(=O)CC[C@@H](c2nnc(SCc3ccccc3Oc3ccccc3)n2C(Br)(I)I)C1,6.097500000000004,6.72653225806452,4797
CC(=O)c1sc2ncn([C@@H](C)C(I)(I)C(I)(I)I)c(=O)c2c1C,6.055120000000002,6.725120000000002,3257
C[C@]1(C(=O)Nc2cc(C(I)(I)I)nc3ccccc23)Sc2ccccc2NC1=O,6.091700000000002,6.714507017543862,4527
Cc1ccc(C)c(NC(=S)N2CCC(NC(=O)c3cccc(OC(Br)(Br)I)c3)CC2)c1,6.109540000000004,6.7143787096774235,1425
Cc1ccccc1-n1c(C)nnc1SCC(=O)Nc1cc(Cl)ccc1C(Br)I,6.096840000000002,6.713506666666668,2116
CC(=O)c1ccc(NC(=O)C(Br)(I)I)c(OCc2ccc(Br)cc2)c1,6.087900000000003,6.704921276595748,3139
Cc1cc(O[C@H](C)C(=O)NCc2ccc(N3CCCC3)cc2)cc(C(Br)Br)c1Cl,6.120720000000005,6.702538181818187,1207
Cc1cccc(-c2nc3ccccc3c(=O)n2NCc2cccc(OC(Br)(I)I)c2O)c1,6.076220000000004,6.6827773770491845,1983
Cc1c(C(=O)Nc2ccccc2OC(Br)I)sc(NC(=O)c2ccc(F)cc2)c1C#N,6.064200000000002,6.674369491525426,1932
Cc1ccc(NC(=O)c2cc(=O)c3cc(C(Br)(I)I)ccc3o2)cc1C,6.037340000000003,6.669993061224493,2419
Cc1cc(C)c([C@@H](O)[C@@]2(C#N)CC[C@@H](CC(Cl)(Br)Br)C2)c(C)c1,6.027840000000006,6.663256666666673,1576
CN(C(=O)c1cccc(NC(=O)C2CCCC2)c1)[C@H](c1nccs1)C(I)(I)I,6.043900000000004,6.65865409836066,3831
CC(=O)c1ccc(NC(=O)C(Br)(Br)I)c(OCc2ccc(Br)cc2)c1,6.047800000000002,6.656495652173915,2830
CC(C)SC1=NSC2=NC(=O)/C(=C\c3ccc(-c4ccc(OC(Br)I)cc4[N+](=O)[O-])o3)C(=N)N21,6.065370000000003,6.6497855844155875,3511
COc1cc(OC(Br)(Br)I)ccc1/C=C/C(=O)N1CCC[C@H]1c1ccc2c(c1)OCCO2,6.058200000000005,6.644137500000005,4045
Cc1cccc(-c2nc3ccccc3c(=O)n2NCc2cccc(OC(Br)(Br)I)c2O)c1,6.036120000000004,6.642677377049184,1859
Cc1ccc(NC(=O)c2cc(=O)c3cc(C(Br)(Br)I)ccc3o2)cc1C,5.997240000000002,6.629893061224492,2497
C[C@@H](NC(=O)c1csc(-c2ccc(OC(Br)Br)cc2)n1)c1ccc(F)c(F)c1,6.031500000000003,6.629714285714289,3424
Cc1cc(C[C@H](C)N[C@H](CC(Br)(I)I)c2ccc(Cl)s2)[nH]n1,6.003720000000003,6.628720000000003,3430
Cc1ccc(NC(=O)NNc2nc3ccccc3s2)c(OC(Br)(I)I)c1,6.008320000000001,6.62439142857143,3678
Cc1sc(NC(=O)C2CCN(C(=O)c3ccc(F)cc3)CC2)c(C#N)c1CC(Br)(I)I,6.019400000000004,6.6225746031746064,3892
PC(S)c1nc(SCc2nnc(-c3ccc(Cl)cc3)o2)c2c3c(sc2n1)CCC3,5.979200000000004,6.609969230769234,87
Cc1ccc(COc2ccc([C@H]3C4=C(CC(C)(C)CC4=O)Nc4nnnn43)cc2OC(F)(Br)I)cc1,6.008120000000004,6.606711549295779,3929
O=C(Nc1ccc(Cc2nc3ccccc3s2)cc1)c1ccccc1S(=O)(=O)C(Br)Br,5.986500000000004,6.602571428571433,1065
Cc1cc(C(Br)I)ccc1NC(=O)C1CCN(C(=O)c2ccccc2Cl)CC1,5.967820000000004,6.601748571428575,3284
Cc1cccc(-c2nc3ccccc3c(=O)n2NCc2cccc(OC(Br)(Br)Br)c2O)c1,5.996020000000004,6.589240338983055,2529
Cc1ccc(OC(Br)(Br)Br)c(NC(=O)[C@H]2CCCN2c2cc(C)ccc2[N+](=O)[O-])c1,5.993940000000004,6.588767586206901,4631
Cc1cc(C[C@H](C)N[C@H](CC(Br)(Br)I)c2ccc(Cl)s2)[nH]n1,5.963620000000003,6.588620000000003,3237
Cc1cc2cc(CC(Br)(I)I)ccc2nc1SCC(=O)Nc1ccc(S(=O)(=O)N(C)C)cc1,5.985520000000005,6.583880655737709,4032
Cc1ccc(-n2ncc3c2NC(=O)C[C@@H]3c2ccc(C(Br)(Br)I)cc2)cc1,5.989920000000003,6.583670000000003,4713
Cc1ccc(NC(=O)[C@H]2C[C@H]2c2ccccc2Cl)c(C(=O)NC(Br)(Br)I)c1,5.956520000000003,6.574701818181821,4080
Cc1oc(C(Br)Br)cc1-c1nnc(CN(Cc2ccco2)C2CCCC2)o1,5.9642200000000045,6.569483157894742,1061
CC(=O)c1ccc(NC(=O)C(Cl)(I)I)c(OCc2ccc(Br)cc2)c1,5.931800000000003,6.5644530612244925,1074
COc1cc(-c2cc(C(=O)N3CCC3)c3ccccc3n2)ccc1OC(Br)(Br)I,5.971200000000003,6.562109090909094,3469
CC(I)(c1ccc2c(c1)[C@@H]([NH2+][C@@H]1CCO[C@]3(CCSC3)C1)CCCO2)C(Cl)(Br)I,5.891100000000005,6.557766666666672,2223
Cc1cc2c(cc1C(Br)I)nc([C@@H](C)O)n2Cc1ccccc1Cl,5.928220000000004,6.548220000000004,2245
Cc1cc(C(Br)Br)ccc1NC(=O)C1CCN(C(=O)c2ccccc2Cl)CC1,5.927720000000004,6.548090370370375,671
CN(C)c1ccc(/C=N/N=C2\S[C@H](CC(I)(I)I)C(=O)N2Cc2ccccc2)cc1,5.935600000000004,6.540863157894742,4711
COC(=O)C1=C(C)Nc2nc(SCCCC(I)(I)I)nn2[C@H]1c1sccc1C,5.9410200000000035,6.536258095238098,3000
Cc1cc(C[C@H](C)N[C@H](CC(Br)(Br)Br)c2ccc(Cl)s2)[nH]n1,5.9235200000000034,6.533520000000004,4414
C[C@@H](C(=O)Nc1ccc2[nH]c(=O)[nH]c2c1)c1ccc(C(Br)C(Br)(Br)Br)cc1,5.872900000000002,6.525961224489798,4555
ClCc1nc(SCc2nnc(-c3ccc(Cl)cc3)o2)c2c3c(sc2n1)CCC3,5.914500000000003,6.521057377049184,520
Cc1ccc(C)c(NC(=S)N2CCC(NC(=O)c3cccc(OC(Cl)(Br)Br)c3)CC2)c1,5.913340000000004,6.518178709677423,3648
Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc(C)c(C(=O)C(Br)(I)I)s2)cc1,5.914440000000003,6.512654285714288,2668
COc1ccc(N2C[C@@H](C(=O)Nc3ccc4c(ccn4CCC(Br)(Br)I)c3)CC2=O)cc1,5.910200000000004,6.510200000000004,1914
CN(C(=O)COC(=O)c1oc2ccc(Br)cc2c1C(I)I)C1(C#N)CCCCC1,5.905580000000004,6.502354193548391,3645
Cc1ccc([C@H](C)NC(=O)Nc2cccc(C(=O)NC(Br)(Br)I)c2C)cc1F,5.891140000000003,6.502251111111113,4869
COc1cccc([C@H](C)N(CC(Br)Br)C(=O)NCc2cc(Br)cs2)c1,5.907900000000004,6.497185714285719,1574
Cc1ccc(Cl)cc1-n1ncc2c(NCc3ccc(OC(Br)I)cc3)ncnc21,5.881720000000002,6.488277377049183,3930
C[C@@H]1CC(C)(C)C[C@](O)(COC(Br)(I)C(Cl)(Br)Br)C1,5.746400000000003,6.484495238095241,4167
O=C(Nc1cc(C(Br)(Br)Br)on1)N1CCC[C@@H]1Cc1ccccc1Cl,5.862000000000003,6.4826896551724165,3178
C[C@@H]1CCc2c(ccc3c4c(ccc23)C(=O)[C@@H](C(F)(Br)I)CC4)C1=O,5.803100000000003,6.4652621621621655,1026
CC(C)Oc1ccc(/C=C2\SC(=O)N(CC=C(Br)I)C2=O)cc1Cl,5.834800000000002,6.459800000000002,3146
COc1ccc(N2C[C@@H](C(=O)Nc3ccc4c(ccn4CCC(Br)(Br)Br)c3)CC2=O)cc1,5.870100000000004,6.457401587301591,3449
CC(C(I)I)n1nc(CC(=O)Nc2cccc3c2ccn3C(C)C)c2ccccc2c1=O,5.8704000000000045,6.449347368421057,4016
Cc1ccc(Cl)cc1-n1ncc2c(NCc3ccc(OC(Br)Br)cc3)ncnc21,5.8416200000000025,6.441620000000002,655
Cc1ccc(CN2C[C@H](C(=O)N[C@@H](CC(Br)(I)I)c3ccc(C)cc3)CC2=O)cc1,5.818240000000005,6.438610370370375,4481
CN(C(=O)COC(=O)c1oc2ccc(Br)cc2c1C(Br)Br)C1(C#N)CCCCC1,5.825380000000004,6.4221541935483915,1250
CC(C)Oc1ccc(/C=C2\SC(=O)N(CC=C(Br)Br)C2=O)cc1Cl,5.794700000000002,6.412881818181821,2409
CC(Oc1cccc(-c2cc(=O)n3nccc3[nH]2)c1)(C(Br)Br)C(Br)(Br)Br,5.781500000000002,6.408950980392159,1016
C[C@@H]1C[C@H](c2ccc(F)cc2)CN1C(=O)c1cc(NC(=O)CC(Br)(I)I)ccc1O,5.796800000000005,6.4069694915254285,3996
C[C@H](CC(=O)N[C@@H]1CC=CCC1)c1ccc(CC(Br)(Br)Br)cc1,5.786100000000005,6.400683333333338,3433
O=C(Nc1nc(C(I)I)c(Cc2ccc([N+](=O)[O-])cc2)s1)c1ccccc1,5.7630000000000035,6.39936363636364,3087
N#C[C@]1(NCC(S)C(Br)(I)I)CC[C@H](SC2CCCCC2)C1,5.673880000000005,6.389566274509809,4646
Cc1cccc([C@H]2C[C@@H](c3ccc(CC(Br)(I)I)cc3)Nc3nc(N)nn32)c1,5.776220000000003,6.388288965517244,4671
COc1cc(CNC(=O)c2c(N3CCCC3=O)c3cc(C)ccc3n2C)ccc1OC(Br)(I)I,5.807120000000005,6.375301818181823,1829
CC(C(Br)Br)n1nc(CC(=O)Nc2cccc3c2ccn3C(C)C)c2ccccc2c1=O,5.790200000000005,6.369147368421057,1912
CC(CBr)c1ccccc1NC(=O)[C@H](C)[S@](=O)Cc1ccc(Cl)cc1Cl,5.767700000000004,6.365739215686278,1496
Cc1cccc([C@H]2C[C@@H](c3ccc(CC(Br)(Br)I)cc3)Nc3nc(N)nn32)c1,5.736120000000003,6.348188965517244,4420
CC(Cc1nnc(NC(=O)c2ccc(/C=C3/SC(=S)N(C)C3=O)cc2)s1)C(I)(I)I,5.758800000000003,6.347509677419358,1742
C[C@H]1CCc2nc(NC(=O)CCCS(=O)(=O)c3ccc(OC(I)(I)I)cc3)sc2C1,5.755600000000004,6.336245161290327,1947
COc1cc(CNC(=O)c2c(N3CCCC3=O)c3cc(C)ccc3n2C)ccc1OC(Br)(Br)I,5.767020000000005,6.335201818181823,2271
Cc1nn(-c2ccc(F)cc2)c(C)c1CNc1cc(C(N)=O)ccc1C(Br)(I)I,5.714440000000003,6.335129655172417,4429
Cc1cc(OCCCSc2nccn2C)ccc1C(I)(I)I,5.705020000000004,6.332679574468089,3684
Cc1cc(C(Br)(I)I)cc(C)c1-c1ccc([C@H](O)CN2CCOCC2)cc1,5.7112400000000045,6.330805217391309,3420
O=C(c1ccccc1NS(=O)(=O)c1ccc(OCBr)cc1)N1CCC(c2c[nH]c3ccccc23)CC1,5.719700000000005,6.3181848484848535,2327
CC(C)Oc1ccc([C@@H](C)NC(=O)c2cc3c(C(Br)Br)nn(C)c3s2)cc1,5.701400000000004,6.317471428571433,3814
Cn1cc(CNC[C@@H](OC(Br)Br)c2cccs2)c(-c2cccc(Cl)c2)n1,5.722900000000004,6.316120338983055,4209
CC(Cc1nnc(NC(=O)c2ccc(/C=C3/SC(=S)N(C)C3=O)cc2)s1)C(Br)(I)I,5.718700000000003,6.313938095238098,3560
Cc1ccc(COc2ccc([C@H]3C4=C(CC(C)(C)CC4=O)Nc4nnnn43)cc2OC(Br)I)cc1,5.710920000000005,6.30951154929578,2016
Cc1cc(C(I)(I)I)ccc1NC(=O)c1nnn(-c2ccc(F)cc2)c1C,5.690840000000002,6.308487058823532,2360
COc1cc(/C=C2/SC(=O)N(CC(=O)Nc3ccc(F)cc3)C2=O)ccc1OC(Br)(Br)I,5.724200000000002,6.306167213114756,3577
Cc1c(C(I)I)sc2nc(S[C@H](C(=O)NC3CC3)c3ccc(F)cc3)nc(N)c12,5.701620000000002,6.298394193548389,2093
Cc1cccc([C@H]2C[C@@H](c3ccc(CC(Br)(Br)Br)cc3)Nc3nc(N)nn32)c1,5.6960200000000025,6.294234285714288,3161
Cc1cccc(CN2CCO[C@@H](c3nc(C(Br)(Br)I)cs3)C2)c1C,5.668540000000004,6.293540000000004,4281
Cc1cc(C(Br)(Br)I)cc(C)c1-c1ccc([C@H](O)CN2CCOCC2)cc1,5.671140000000005,6.290705217391309,3749
O=C(OC(Br)(Br)I)c1ccc(-c2ccc(/C=N\Nc3ccc([N+](=O)[O-])cn3)o2)cc1,5.688700000000002,6.287060655737706,4140
O=C(CNC(=O)C1(c2ccccc2)CC1)Nc1ccc(Br)cc1C(I)(I)I,5.650900000000003,6.285515384615388,4136
COc1ccc(OC)c(-c2cc(-c3ccc(OC(Br)(Br)I)cc3)nc3ncnn23)c1,5.690400000000003,6.280400000000003,2198
CN(C(=O)COC(=O)c1oc2ccc(Br)cc2c1C(Cl)Br)C1(C#N)CCCCC1,5.669280000000004,6.278655000000004,3867
CC(C)[C@H](Sc1ncnc2ccsc12)C(=O)N[C@@H](C)CC(I)(I)I,5.6616000000000035,6.274807547169814,3393
COc1cc(CNC(=O)c2c(N3CCCC3=O)c3cc(C)ccc3n2C)ccc1OC(Br)(Br)Br,5.726920000000005,6.274539047619053,2030
Cc1cc(OCCCSc2nccn2C)ccc1C(Br)(Br)I,5.624820000000003,6.26023666666667,3340
Cn1cc(/C=C/C(=O)N2CC[C@@H](c3ccccc3OC(Br)Br)C2)c2ccccc21,5.659800000000004,6.259800000000004,1715
Cc1ccc(COc2ccc([C@H]3C4=C(CC(C)(C)CC4=O)Nc4nnnn43)cc2OC(Br)Br)cc1,5.670820000000005,6.257776521739136,1608
CS(=O)(=O)Nc1cccc(NC(=O)c2cnn(-c3ccc(Br)cc3)c2C(Br)(I)I)c1,5.633800000000003,6.256607017543862,3624
Cc1c(C(Br)(Br)I)noc1-c1cc(=O)n(CC(=O)NCc2cccs2)nc1-c1cccs1,5.648220000000002,6.252697611940301,3743
Cc1cccc(C(I)(I)I)c1NC(=O)CN(C)C(=O)[C@@H](NC(=O)Nc1ccccc1)C(C)C,5.653520000000005,6.246112592592597,2428
CC(C)[C@H](Sc1ncnc2ccsc12)C(=O)N[C@@H](C)CC(Br)(I)I,5.621500000000004,6.241870370370374,1982
Cc1c(NC(=O)CN(c2ccccc2F)C2CCCC2)c(C(Br)(I)I)nn1C,5.630520000000004,6.240689491525428,4273
Cc1cccc(CN2CCO[C@@H](c3nc(C(Br)(Br)Br)cs3)C2)c1C,5.628440000000004,6.239551111111115,2752
N#Cc1ccc(OC(=O)[C@@H]2CC(c3ccc(Cl)s3)=NO2)c(OC(Br)(I)I)c1,5.626780000000002,6.237891111111113,4811
Cc1cc(C(Br)(Br)I)ccc1NC(=O)c1nnn(-c2ccc(F)cc2)c1C,5.610640000000003,6.235640000000003,3216
Cc1ccccc1-c1cc(NC(=O)Cc2ccc(C(Br)(Br)I)c(O)c2)n(C)n1,5.617420000000004,6.235601818181822,3715
CS(=O)(=O)Nc1cccc(NC(=O)c2cnn(-c3ccc(Br)cc3)c2C(Br)(Br)I)c1,5.593700000000002,6.2165070175438615,3151
Cn1c(=O)c2c(-c3cccc(Br)c3)n(-c3cc(C(I)(I)I)ccc3O)cc2n(C)c1=O,5.578300000000004,6.201107017543864,2953
C[C@H]1C(C(=O)OC(I)(I)I)=NC2=C1C(=O)C[C@H](c1ccccc1Cl)C2,5.590800000000002,6.198643137254904,4445
COc1cc([C@@H](C)NC(=O)N(C)[C@H](C)c2ccccc2)ccc1OC(Br)Br,5.611000000000005,6.196106382978728,1973
Cc1cc(Cl)cc2c1OCCC[C@H]2[NH2+]Cc1cc(OC(Br)(I)I)ccc1O,5.586320000000002,6.194653333333336,3422
CCSC(SCC(Br)(I)I)=C1C(=O)CC(C)(C)CC1=O,5.561200000000003,6.193552941176474,2944
O=C(Nc1nnc([C@@H]2CCCO2)o1)c1cc2ccccc2cc1OC(Br)(I)I,5.581600000000002,6.1917694915254256,2070
O=C(Nc1cccn(C(I)(I)I)c1=O)C1(c2ccc(Br)cc2)CCC1,5.544000000000002,6.191058823529414,4715
O=C(Cn1c(C(I)(I)I)csc1=O)N1CCc2sccc2[C@@H]1c1ccccc1,5.560900000000003,6.190210344827589,4297
Cc1cccc(C2=CCN(C(=O)c3csc(NC(Br)(Br)Br)n3)CC2)c1,5.588920000000003,6.187134285714289,521
O=S1(=O)CC[C@@H](c2nnc(SCc3ccccc3Oc3ccccc3)n2C(Br)I)C1,5.550800000000004,6.1857206349206395,3611
CC(=O)c1ccc(SCC(=O)Nc2ccc(OC(Br)I)c(C)c2)c(F)c1,5.559820000000003,6.184820000000003,2636
Cc1ccccc1-c1cc(NC(=O)Cc2ccc(C(Br)(Br)Br)c(O)c2)n(C)n1,5.577320000000004,6.181093584905664,1663
Cc1c(C(=O)N[C@H](C)c2nc[nH]n2)cc(C(I)(I)I)n1-c1cccc(Br)c1,5.572620000000002,6.180953333333336,4814
Cc1cc(C(Br)(Br)Br)ccc1NC(=O)c1nnn(-c2ccc(F)cc2)c1C,5.570540000000003,6.180540000000003,2912
CC(CN(C)C(=O)c1cc2ccccc2c(Cl)n1)C(I)(I)I,5.555100000000003,6.174665217391308,4117
